No;Brand;SKU;Nama;HPP;Harga;Ranking;Grade;Kategori Brand;Kategori;Sub Kategori;Top4000;Terjual;Stok;Last Sales;Lost Days;Velocity Capped;Daily Sales;Lead Time;Max. Daily Sales;Max. Lead Time;Min. Order;Safety Stok;ROP;3W Cover;Sedang PO;Suggested;Amount;Toko;Siklus;[Brand] Promo Factor;[Brand] Delay Factor;[SKU] Promo Factor;[SKU] Delay Factor;[Master - SKU] Promo Factor;[Master - SKU] Delay Factor;Stock Cover;Days to Backup;Qty to Backup
1175;EIEM BEAUTY;8994455150156;EIEM BEAUTY Cera x Cica Moisturizer 50ml;32928;39000;2487;A;BEAUTY MATURE;Moisturizer;All Day Moisturizer;1;17;10;2025-11-18;0;0;0,29;3;2;23;3;45,14;46;48;0;39;1284192;Miss Glam Padang;21;0;0;0;0;;;34,48;0;0
1176;EIEM BEAUTY;10100722930;EIEM BEAUTY Ceramild Micellar Water H20 303ml;30752;39000;1674;A;BEAUTY MATURE;Face Cleansing;Micellar Water;1;29;13;2025-11-19;0;0;0,49;3;2;23;1;44,53;46;48;0;35;1076320;Miss Glam Padang;21;0;0;0;0;;;26,53;0;0
1177;EIEM BEAUTY;102002108121;EIEM Beauty Full Acid Exfoliating Solution 20ml;29640;37500;6793;B;BEAUTY MATURE;Serum;Exfoliating;0;2;7;2025-10-09;0;0;0,03;3;1;23;3;22,9;23;24;0;18;533520;Miss Glam Padang;21;0;0;0;0;;;233,33;0;0
1178;EIEM BEAUTY;102002108207;EIEM Beauty Full Acid Peeling Solution 30ml;31920;40000;4517;B*;BEAUTY MATURE;Serum;Exfoliating;0;6;1;2025-11-21;0;0;0,1;3;1;23;3;22,69;23;24;0;24;766080;Miss Glam Padang;21;0;0;0;0;;;10;0;0
1179;EIEM BEAUTY;10300724752;EIEM BEAUTY Glow B3+ Brigthening Moisturizer 50gr;31840;40000;1768;A;BEAUTY MATURE;Moisturizer;All Day Moisturizer;1;27;4;2025-11-21;0;0;0,46;3;2;23;1;44,63;46;48;0;44;1400960;Miss Glam Padang;21;0;0;0;0;;;8,7;0;0
1180;EIEM BEAUTY;8994455150064;EIEM BEAUTY Natural Sunscreen Spf 50 50ml;35200;43500;3617;A;BEAUTY MATURE;Sunscreen;Serum;1;9;12;2025-11-16;0;0;0,15;3;2;23;3;45,54;46;48;0;36;1267200;Miss Glam Padang;21;0;0;0;0;;;80;0;0
1181;EIEM BEAUTY;10300725104;EIEM BEAUTY Reti - IV Moisturizer 50gr;30248;40000;5055;B*;BEAUTY MATURE;Moisturizer;All Day Moisturizer;0;5;8;2025-11-19;0;0;0,08;3;1;23;1;22,75;23;24;0;16;483968;Miss Glam Padang;21;0;0;0;0;;;100;0;0
1182;EIEM BEAUTY;10400310611;EIEM BEAUTY Sunsecure Brightening Sunscreen 30ml;23987;29500;1609;A;BEAUTY MATURE;Sunscreen;Lotion;1;30;9;2025-11-20;0;0;0,51;3;3;23;1;67,47;69;72;0;63;1511181;Miss Glam Padang;21;0;0;0;0;;;17,65;0;0
1183;EIEM BEAUTY;8994455150002;EIEM BEAUTY Water Bank Moisturizer 30gr;30784;37000;2042;A;BEAUTY MATURE;Moisturizer;All Day Moisturizer;1;22;15;2025-11-22;0;0;0,37;3;2;23;3;44,88;46;48;0;33;1015872;Miss Glam Padang;21;0;0;0;0;;;40,54;0;0
1184;EILEEN GRACE;4717002592148;EILEEN GRACE Deep Cleansing Black Jelly Mask 300ml;294122;361500;4556;B*;BEAUTY TRENDING;Face Mask;Jelly Mask;0;6;6;2025-11-15;0;0;0,1;4;1;23;3;22,59;23;25;0;18;5294196;Miss Glam Padang;21;0;0;0;0;;;60;0;0
1185;ELFORMULA;725765154262;ELFORMULA Cerahydro Barrier Moisture Gel 50ml;108800;128000;915;A;BEAUTY TRENDING;Moisturizer;Soothing Gel;1;57;18;2025-11-22;0;0;0,97;2;4;9;3;34,07;36;92;0;75;8160000;Miss Glam Padang;21;0;0;50;0;50;;18,56;0;0
1186;ELFORMULA;725765154255;ELFORMULA CeraHydro Barrier Sunscreen SPF 50+++ 50ml;91800;108000;4176;B*;BEAUTY TRENDING;Sunscreen;Gel;0;7;12;2025-10-29;0;0;0,12;2;2;9;3;17,76;18;46;0;33;3029400;Miss Glam Padang;21;0;0;0;0;;;100;0;0
1187;ELFORMULA;764460290684;ELFORMULA Daily Gentle Low pH Facial Cleanser 100gr;78200;111000;5582;B*;BEAUTY TRENDING;Face Cleansing;Facial Wash;0;4;3;2025-11-01;0;0;0,07;2;2;9;3;17,86;18;46;0;42;3284400;Miss Glam Padang;21;0;0;0;0;;;42,86;0;0
1188;ELFORMULA;764460290707;ELFORMULA Intensive Advanced Eye Essential Cream Niacinamide + Peptides + probiotic 20ml;140170;181500;8141;C;BEAUTY TRENDING;Eye Care;Eye Cream;0;1;7;2025-10-11;0;0;0,02;2;1;9;3;8,97;9;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;350;0;0
1189;ELFORMULA;764460145090;ELFORMULA Intensive Peeling Solution 35gr;108800;135000;639;A;BEAUTY TRENDING;Face Care;Scrub & Exfoliator;1;81;23;2025-11-21;0;0;1,37;2;6;9;6;51,25;54;138;0;114;12403200;Miss Glam Padang;21;0;0;50;0;50;;16,79;0;0
1190;ELLIPS;8993417200038;ELLIPS Hair Vitamin Nutri Color;12650;15000;584;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;87;26;2025-11-23;0;0;1,47;3;14;7;12;93,58;98;336;0;312;3946800;Miss Glam Padang;21;0;0;50;0;50;;17,69;0;0
1191;ELLIPS;8993417200069;ELLIPS Hair Vitamin Repair;12650;16000;291;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;162;54;2025-11-23;0;0;2,75;3;8;7;12;47,76;56;192;0;144;1821600;Miss Glam Padang;21;0;0;50;0;50;;19,64;0;0
1192;ELLIPS;8993417200045;ELLIPS Hair Vitamin Shiny Black;12650;15000;580;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;87;36;2025-11-23;0;0;1,47;3;9;7;12;58,58;63;216;0;180;2277000;Miss Glam Padang;21;0;0;50;0;50;;24,49;0;0
1193;ELLIPS;8993417200083;ELLIPS Hair Vitamin Silky Black;12650;15500;1445;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;35;16;2025-11-23;0;0;0,59;3;3;7;12;19,22;21;72;0;60;759000;Miss Glam Padang;21;0;0;0;0;;;27,12;0;0
1194;ELLIPS;8993417200014;ELLIPS Hair Vitamin Smooth;12650;16000;716;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;73;22;2025-11-23;0;0;1,24;3;5;7;12;31,29;35;120;0;96;1214400;Miss Glam Padang;21;0;0;50;0;50;;17,74;0;0
1195;ELLIPS;8993417200076;ELLIPS Hair Vitamin Smooth & Silky With Pro Keratin Complex;12650;15000;1144;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;45;20;2025-11-20;0;0;0,76;3;4;7;12;25,71;28;96;0;72;910800;Miss Glam Padang;21;0;0;0;0;;;26,32;0;0
1196;ELLIPS;8993417200472;ELLIPS Hair Vitamin Smooth&Silky 50Caps;85200;103500;6699;B;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;0;2;4;2025-11-17;0;0;0,03;3;1;7;3;6,9;7;24;0;21;1789200;Miss Glam Padang;21;0;0;0;0;;;133,33;0;0
1197;ELLIPS;8993417200021;ELLIPS Hair Vitamin Treatment Jojoba;12650;15000;727;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;71;19;2025-11-23;0;0;1,2;3;4;7;12;24,39;28;96;0;84;1062600;Miss Glam Padang;21;0;0;50;0;50;;15,83;0;0
1198;ELLIPS;8993417200052;ELLIPS Hair Vitamin Vitality With Ginseng & Honey Oil 6x1ml;12650;15000;485;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;103;35;2025-11-23;0;0;1,75;3;6;7;12;36,76;42;144;0;108;1366200;Miss Glam Padang;21;0;0;50;0;50;;20;0;0
1199;ELLIPS;8993417307225;ELLIPS Vitamin Hair Mist Fragrance Booster Fresh & Smooth 100ml;23800;28000;1059;A;SWALAYAN BEAUTY;Hair Treatment;Hair Vitamin;1;49;25;2025-11-23;0;0;0,83;3;4;7;3;25,51;28;96;0;72;1713600;Miss Glam Padang;21;0;0;0;0;;;30,12;0;0
1200;ELLIPS;8993417307218;ELLIPS Vitamin Hair Mist Fragrance Booster Sweet & Silky 100ml;23800;28000;860;A;SWALAYAN BEAUTY;Hair Treatment;Hair Mist / Fragrance;1;60;21;2025-11-23;0;0;1,02;3;4;7;3;24,95;28;96;0;75;1785000;Miss Glam Padang;21;0;0;50;0;50;;20,59;0;0
1201;ELUMOR;8998183921231;ELUMOR Oxter Gel 50gr;55358;65500;8972;C;BEAUTY MATURE;Fragrance;Deodorant Cream;0;1;1;2025-10-05;0;0;0,02;4;1;23;3;22,93;23;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;50;0;0
1202;ELVICTO;8994451190071;ELVICTO 10PM Parfum Full Of Desire 35ml;92962;134000;2626;A;MEN;Men's Care;Parfume;1;15;13;2025-11-14;0;0;0,25;3;2;23;3;45,24;46;48;0;36;3346632;Miss Glam Padang;21;0;0;0;0;;;52;0;0
1203;ELVICTO;8994461350014;ELVICTO Anti Acne Face Wash 92.27% 100ml;35100;47000;2558;A;MEN;Men's Care;Facial Wash;1;16;11;2025-11-18;0;0;0,27;3;2;23;1;45,19;46;48;0;37;1298700;Miss Glam Padang;21;0;0;0;0;;;40,74;0;0
1204;ELVICTO;8994451190293;ELVICTO Beach Club Parfum 35ml;100575;134000;5284;B*;MEN;Men's Care;Parfume;0;4;2;2025-11-16;0;0;0,07;3;1;23;3;22,8;23;24;0;21;2112075;Miss Glam Padang;21;0;0;0;0;;;28,57;0;0
1205;ELVICTO;101001115753;ELVICTO Bright Scrub Face Wash 100ml;35100;47000;5305;B*;MEN;Men's Care;;0;4;8;2025-11-04;0;0;0,07;3;1;23;1;22,8;23;24;0;16;561600;Miss Glam Padang;21;0;0;0;0;;;114,29;0;0
1206;ELVICTO;10300601934;ELVICTO Bright Up Moisturizer 15gr;67500;90000;3354;A;MEN;Men's Care;Face Care;1;10;9;2025-11-02;0;0;0,17;3;4;23;3;91,49;92;96;0;87;5872500;Miss Glam Padang;21;0;0;0;0;;;52,94;0;0
1207;ELVICTO;10200266225;ELVICTO Brightening Serum 30ml;121500;179000;7307;B;MEN;Men's Care;Face Care;0;2;1;2025-11-16;0;0;0,03;3;1;23;3;22,9;23;24;0;24;2916000;Miss Glam Padang;21;0;0;0;0;;;33,33;0;0
1208;ELVICTO;8994451190552;ELVICTO Deep Bright Face Wash 100ml;33717;46500;1447;A;MEN;Face Cleansing;Facial Wash;1;35;19;2025-11-18;0;0;0,59;3;4;23;3;90,22;92;96;0;78;2629926;Miss Glam Padang;21;0;0;0;0;;;32,2;0;0
1209;ELVICTO;8994451190088;ELVICTO Escobar Parfum 35ml;96624;134000;2808;A;MEN;Men's Care;Parfume;1;14;4;2025-11-22;0;0;0,24;3;2;23;3;45,29;46;48;0;45;4348080;Miss Glam Padang;21;0;0;0;0;;;16,67;0;0
1210;ELVICTO;11000409646;ELVICTO Extrait De Parfum Golden Age 30ml;99122;134500;4416;B*;MEN;Men's Care;Parfume;0;6;9;2025-11-03;0;0;0,1;3;3;23;1;68,69;69;72;0;63;6244686;Miss Glam Padang;21;0;0;0;0;;;90;0;0
1211;ELVICTO;8994451190446;ELVICTO Helios Parfum 35ml;100575;134000;4679;B*;MEN;Men's Care;Parfume;0;5;2;2025-11-19;0;0;0,08;3;1;23;3;22,75;23;24;0;21;2112075;Miss Glam Padang;21;0;0;0;0;;;25;0;0
1212;ELVICTO;11000206026;ELVICTO Moisturizer DNA Salmon 15gr;55929;90000;9283;C;MEN;Men's Care;Face Care;0;1;2;2025-11-07;0;0;0,02;3;1;23;1;22,95;23;24;0;22;1230438;Miss Glam Padang;21;0;0;0;0;;;100;0;0
1213;ELVICTO;8994451190323;ELVICTO Suite And Tie Parfum 35ml;90638;134000;3222;A;MEN;Men's Care;Parfume;1;11;6;2025-11-23;0;0;0,19;3;1;23;3;22,44;23;24;0;18;1631484;Miss Glam Padang;21;0;0;0;0;;;31,58;0;0
1214;ELVICTO;8994451190316;ELVICTO Sunscreen Expert Spf 50+ PA++++ New Formulation 30gr;87123;117000;6507;B;MEN;Men's Care;Face Care;0;2;4;2025-10-06;0;0;0,03;3;2;23;3;45,9;46;48;0;45;3920535;Miss Glam Padang;21;0;0;0;0;;;133,33;0;0
1215;ELVICTO;8994451190095;ELVICTO The Illusion of Heaven Haluu Parfum 35ml;87752;134000;3955;A;MEN;Men's Care;Face Care;1;8;10;2025-11-21;0;0;0,14;3;1;23;3;22,59;23;24;0;15;1316280;Miss Glam Padang;21;0;0;0;0;;;71,43;0;0
1216;ELVICTO;8994451195076;ELVICTO Xtrovert Parfum Tell New Stories 35ml;89146;122500;1278;A;MEN;Men's Care;Parfume;1;40;14;2025-11-23;0;0;0,68;3;3;23;3;66,97;69;72;0;57;5081322;Miss Glam Padang;21;0;0;0;0;;;20,59;0;0
1217;EMINA;8993137002165;EMINA Airy Surprise Tint 01 Y2k gal 3gr;51036;62500;5439;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;4;0;2025-10-31;23;12;0,08;2;1;6;3;5,84;6;23;0;24;1224864;Miss Glam Padang;21;0;0;0;0;;;0;0;0
1218;EMINA;8993137002172;EMINA Airy Surprise Tint 02 Chillax 3gr;51036;62500;5633;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;4;5;2025-11-15;0;0;0,07;2;1;6;3;5,86;6;23;0;18;918648;Miss Glam Padang;21;0;0;0;0;;;71,43;0;0
1219;EMINA;8993137002189;EMINA Airy Surprise Tint 03 1-000-Pink 3gr;51036;62500;4039;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;7;3;2025-11-07;0;0;0,12;2;2;6;3;11,76;12;46;0;42;2143512;Miss Glam Padang;21;0;0;0;0;;;25;0;0
1220;EMINA;8993137002196;EMINA Airy Surprise Tint 04 Bewitched 3gr;51036;62500;9420;C;BEAUTY MATURE;Lip Make Up;Lip Tint;0;1;2;2025-11-16;0;0;0,02;2;1;6;3;5,97;6;23;0;21;1071756;Miss Glam Padang;21;0;0;0;0;;;100;0;0
1221;EMINA;8993137002202;EMINA Airy Surprise Tint 05 Flip  Phone 3gr;51036;62500;6047;B;BEAUTY MATURE;Lip Make Up;Lip Tint;0;3;3;2025-11-04;0;0;0,05;2;2;6;3;11,9;12;46;0;42;2143512;Miss Glam Padang;21;0;0;0;0;;;60;0;0
1222;EMINA;8993137002219;EMINA Airy Surprise Tint 06 Dot-com 3gr;51036;62500;4207;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;7;4;2025-11-21;0;0;0,12;2;1;6;3;5,76;6;23;0;18;918648;Miss Glam Padang;21;0;0;0;0;;;33,33;0;0
1223;EMINA;8993137002226;EMINA Airy Surprise Tint 07 Pixelated  3gr;51038;62500;6295;B;BEAUTY MATURE;Lip Make Up;Lip Tint;0;3;2;2025-11-16;0;0;0,05;2;1;6;3;5,9;6;23;0;21;1071798;Miss Glam Padang;21;0;0;0;0;;;40;0;0
1224;EMINA;8993137002233;EMINA Airy Surprise Tint 08 Yada Yada  3gr;51036;62500;5418;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;4;6;2025-11-23;0;0;0,07;2;1;6;3;5,86;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;85,71;0;0
1225;EMINA;20300394232;EMINA Airy Surprise Tint 09 URL 3gr;51036;62500;5240;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;4;6;2025-11-23;0;0;0,07;2;1;6;1;5,86;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;85,71;0;0
1226;EMINA;10400310714;EMINA Airy UV Gel 25 ml;27969;34500;1951;A;BEAUTY MATURE;Sunscreen;Lotion;1;23;5;2025-11-23;0;0;0,39;2;3;6;1;17,22;18;69;0;64;1790016;Miss Glam Padang;21;0;0;0;0;;;12,82;0;0
1227;EMINA;8993137703055;EMINA All Day Glow Tone Up Gel Spf 15 PA*** 20ml ;19541;24000;58;A;BEAUTY MATURE;Moisturizer;Day Cream;1;459;248;2025-11-23;0;0;7,78;2;17;6;6;86,44;102;391;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;31,88;0;0
1228;EMINA;101001115224;EMINA Amino PHA Brightening Low pH Cleanser 70 ml;26054;32000;4021;B*;BEAUTY MATURE;Face Cleansing;Facial Wash;0;8;4;2025-11-17;0;0;0,14;2;1;6;1;5,73;6;23;0;19;495026;Miss Glam Padang;21;0;0;0;0;;;28,57;0;0
1229;EMINA;8993137700092;EMINA Aqua Infused Sleeping Mask 30gr;36782;45000;5844;B*;BEAUTY MATURE;Face Mask;Sleeping Mask;0;3;1;2025-10-27;0;0;0,05;2;1;6;3;5,9;6;23;0;21;772422;Miss Glam Padang;21;0;0;0;0;;;20;0;0
1230;EMINA;8993137691369;EMINA Bare With Me Mineral Loose Powder 03 Amber 8gr;45594;56000;8802;C;BEAUTY MATURE;Face Make Up;Bedak Tabur;0;1;3;2025-10-27;0;0;0,02;2;1;6;3;5,97;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;150;0;0
1231;EMINA;203003102901;EMINA Bouncy Tint 01 Ginger Cloud 7.4gr;50575;62000;3773;A;BEAUTY MATURE;Lip Make Up;Lip Tint;1;9;1;2025-11-23;0;0;0,15;2;1;6;1;5,69;6;23;0;22;1112650;Miss Glam Padang;21;0;0;0;0;;;6,67;0;0
1232;EMINA;203003103039;EMINA Bouncy Tint 02 Plush Popsicle 7.4gr;50575;62000;3149;A;BEAUTY MATURE;Lip Make Up;Lip Tint;1;12;8;2025-11-22;0;0;0,2;2;2;6;1;11,59;12;46;0;38;1921850;Miss Glam Padang;21;0;0;0;0;;;40;0;0
1233;EMINA;203003103111;EMINA Bouncy Tint 03 Tea Puff 7.4gr;50575;62000;2643;A;BEAUTY MATURE;Lip Make Up;Lip Tint;1;15;7;2025-11-17;0;0;0,25;2;2;6;1;11,49;12;46;0;39;1972425;Miss Glam Padang;21;0;0;0;0;;;28;0;0
1234;EMINA;203003103245;EMINA Bouncy Tint 04 Berry Mousse 7.4gr;50575;62000;5016;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;5;14;2025-11-16;0;0;0,08;2;1;6;1;5,83;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;175;0;0
1235;EMINA;203003103405;EMINA Bouncy Tint 05 Peach Fluff 7.4gr;50575;62000;4054;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;7;0;2025-11-23;0;0;0,12;2;1;6;1;5,76;6;23;0;23;1163225;Miss Glam Padang;21;0;0;0;0;;;0;0;0
1236;EMINA;203003103345;EMINA Bouncy Tint 06 Bouncy Blush 7.4gr;50575;62000;4145;B*;BEAUTY MATURE;Lip Make Up;Lip Tint;0;7;3;2025-11-23;0;0;0,12;2;1;6;1;5,76;6;23;0;20;1011500;Miss Glam Padang;21;0;0;0;0;;;25;0;0
1237;EMINA;8993137727709;EMINA Bright Stuff Exfoliating Toner 100ml;30173;37000;5590;B*;BEAUTY MATURE;Face Care;Toner;0;4;4;2025-11-02;0;0;0,07;2;1;6;3;5,86;6;23;0;18;543114;Miss Glam Padang;21;0;0;0;0;;;57,14;0;0
1238;EMINA;8993137712811;EMINA Bright Stuff Face Serum 30ml;40997;50000;1650;A;BEAUTY MATURE;Serum;Brightening;1;29;12;2025-11-23;0;0;0,49;2;4;6;3;23,02;24;92;0;81;3320757;Miss Glam Padang;21;0;0;0;0;;;24,49;0;0
1239;EMINA;8993137711029;EMINA Bright Stuff Face Toner 100ml;22989;28500;1134;A;BEAUTY MATURE;Face Care;Toner;1;45;21;2025-11-22;0;0;0,76;2;4;6;3;22,47;24;92;0;72;1655208;Miss Glam Padang;21;0;0;0;0;;;27,63;0;0
1240;EMINA;8993137713184;EMINA Bright Stuff Face Toner 50 ml;14560;18000;2300;A;BEAUTY MATURE;Face Care;Toner;1;19;5;2025-11-23;0;0;0,32;2;3;6;3;17,36;18;69;0;63;917280;Miss Glam Padang;21;0;0;0;0;;;15,63;0;0
1241;EMINA;8993137708289;EMINA Bright Stuff for Acne Prone Skin Face Wash 50ml;15709;19500;713;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;73;9;2025-11-22;0;0;1,24;2;6;6;3;33,53;36;138;0;129;2026461;Miss Glam Padang;21;0;0;50;0;50;;7,26;0;0
1242;EMINA;8993137707510;EMINA Bright Stuff for Acne Prone Skin Moisturizing Cream 20ml;20690;25500;720;A;BEAUTY MATURE;Moisturizer;Day Cream;1;72;30;2025-11-22;0;0;1,22;2;9;6;3;51,56;54;207;0;177;3662130;Miss Glam Padang;21;0;0;50;0;50;;24,59;0;0
1243;EMINA;8993137703246;EMINA Bright Stuff Loose Powder 55gr;20690;25500;146;A;BEAUTY MATURE;Face Make Up;Bedak Tabur;1;274;110;2025-11-23;0;0;4,64;2;9;6;6;44,71;54;207;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;23,71;0;0
1244;EMINA;8993137712408;EMINA Bright Stuff Micellar Water 50ml;13410;16500;2162;A;BEAUTY MATURE;Face Cleansing;Micellar Water;1;20;5;2025-11-19;0;0;0,34;2;3;6;3;17,32;18;69;0;63;844830;Miss Glam Padang;21;0;0;0;0;;;14,71;0;0
1245;EMINA;8993137702102;EMINA Bright Stuff Moisturizing Cream 20ml;19540;24000;388;A;BEAUTY MATURE;Moisturizer;Day Cream;1;127;58;2025-11-23;0;0;2,15;2;10;6;3;55,69;60;230;0;171;3341340;Miss Glam Padang;21;0;0;50;0;50;;26,98;0;0
1246;EMINA;8993137727716;EMINA Bright Stuff Night Cream With Summer Plum Extract 20gr;20690;25500;3086;A;BEAUTY MATURE;Moisturizer;Night Cream;1;12;4;2025-11-06;0;0;0,2;2;2;6;3;11,59;12;46;0;42;868980;Miss Glam Padang;21;0;0;0;0;;;20;0;0
1247;EMINA;8993137708944;EMINA Cheek Lit Blush Stick Pink 7gr;44808;55000;3432;A;BEAUTY MATURE;Face Make Up;Blush;1;10;3;2025-11-07;0;0;0,17;2;1;6;3;5,66;6;23;0;21;940968;Miss Glam Padang;21;0;0;0;0;;;17,65;0;0
1248;EMINA;8993137691499;EMINA Cheek Lit Cream Blush Nudie Pink 10ml;26820;33000;9673;C;BEAUTY MATURE;Face Make Up;Blush;0;1;4;2025-10-27;0;0;0,02;2;1;6;3;5,97;6;23;0;18;482760;Miss Glam Padang;21;0;0;0;0;;;200;0;0
1249;EMINA;8993137731478;EMINA Cheek Lit Pressed Blush Apple Crumble 3,5 gr;32725;40500;5383;B*;BEAUTY MATURE;Face Make Up;Blush;0;4;5;2025-10-25;0;0;0,07;2;2;6;3;11,86;12;46;0;42;1374450;Miss Glam Padang;21;0;0;0;0;;;71,43;0;0
1250;EMINA;8993137691994;EMINA Cheek Lit Pressed Blush Bittersweet 3.5gr;32951;40500;3919;A;BEAUTY MATURE;Face Make Up;Blush;1;8;3;2025-11-20;0;0;0,14;2;1;6;3;5,73;6;23;0;21;691971;Miss Glam Padang;21;0;0;0;0;;;21,43;0;0
1251;EMINA;8993137691963;EMINA Cheeklit Pressed Blush Cotton Candy 3,5gr;32930;40500;3594;A;BEAUTY MATURE;Face Make Up;Blush;1;9;3;2025-11-14;0;0;0,15;2;2;6;3;11,69;12;46;0;42;1383060;Miss Glam Padang;21;0;0;0;0;;;20;0;0
1252;EMINA;10300515323;EMINA Cica Triacid Acne Clear Water Gel 30gr;32184;39500;6184;B;BEAUTY MATURE;Moisturizer;Soothing Gel;0;3;9;2025-11-23;0;0;0,05;2;1;6;1;5,9;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;180;0;0
1253;EMINA;8993137708104;EMINA Clay Mask Soothe & Smooth 60ml;32950;40500;9618;C;BEAUTY MATURE;Face Mask;Clay Mask;0;1;1;2025-09-25;0;0;0,02;2;1;6;3;5,97;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;50;0;0
1254;EMINA;8993137694322;EMINA Creamatte 03 Mauvelous 5.5gr;38314;47000;8865;C;BEAUTY MATURE;Lip Make Up;Lip Cream;0;1;3;2025-09-28;0;0;0,02;2;1;6;3;5,97;6;23;0;21;804594;Miss Glam Padang;21;0;0;0;0;;;150;0;0
1255;EMINA;8993137700528;EMINA Creamatte 08 Pumpkin Spice 5.5gr;38315;47000;7342;B;BEAUTY MATURE;Lip Make Up;Lip Cream;0;2;3;2025-11-22;0;0;0,03;2;1;6;3;5,93;6;23;0;21;804615;Miss Glam Padang;21;0;0;0;0;;;100;0;0
1256;EMINA;8993137700535;EMINA Creamatte 09 Baby Fox 5.5g;38315;47000;6895;B;BEAUTY MATURE;Lip Make Up;Lip Cream;0;2;5;2025-11-07;0;0;0,03;2;1;6;3;5,93;6;23;0;18;689670;Miss Glam Padang;21;0;0;0;0;;;166,67;0;0
1257;EMINA;8993137700559;EMINA Creamatte 11 Amazeballs 5.5gr;38315;47000;4854;B*;BEAUTY MATURE;Lip Make Up;Lip Cream;0;5;2;2025-11-17;0;0;0,08;2;2;6;3;11,83;12;46;0;45;1724175;Miss Glam Padang;21;0;0;0;0;;;25;0;0
1258;EMINA;8993137742481;EMINA Creamatte BR21 Caramel Drop 5.5gr;38314;47000;6534;B;BEAUTY MATURE;Lip Make Up;Lip Cream;0;2;3;2025-10-25;0;0;0,03;2;1;6;3;5,93;6;23;0;21;804594;Miss Glam Padang;21;0;0;0;0;;;100;0;0
1259;EMINA;8993137742511;EMINA Creamatte BR22 Blushberry 5.5gr;38315;47000;4377;B*;BEAUTY MATURE;Lip Make Up;Lip Cream;0;6;4;2025-11-20;0;0;0,1;2;2;6;3;11,8;12;46;0;42;1609230;Miss Glam Padang;21;0;0;0;0;;;40;0;0
1260;EMINA;8993137742528;EMINA Creamatte BR23 Rouge Cocoa 5.5gr;38315;47000;5158;B*;BEAUTY MATURE;Lip Make Up;Lip Cream;0;4;3;2025-11-04;0;0;0,07;2;1;6;3;5,86;6;23;0;21;804615;Miss Glam Padang;21;0;0;0;0;;;42,86;0;0
1261;EMINA;8993137742535;EMINA Creamatte BR24 Brick Chic 5.5gr;38315;47000;4976;B*;BEAUTY MATURE;Lip Make Up;Lip Cream;0;5;4;2025-11-12;0;0;0,08;2;2;6;3;11,83;12;46;0;42;1609230;Miss Glam Padang;21;0;0;0;0;;;50;0;0
1262;EMINA;8993137742542;EMINA Creamatte Cherry Bomb 5.5gr;38315;47000;2839;A;BEAUTY MATURE;Lip Make Up;Lip Cream;1;14;0;2025-11-21;2;2;0,24;2;1;6;3;5,52;6;23;0;24;919560;Miss Glam Padang;21;0;0;0;0;;;0;0;0
1263;EMINA;8993137742450;EMINA Creamatte OR21 Pomelova 5.5gr;38315;47000;3980;A;BEAUTY MATURE;Lip Make Up;Lip Cream;1;8;3;2025-11-17;0;0;0,14;2;2;6;3;11,73;12;46;0;42;1609230;Miss Glam Padang;21;0;0;0;0;;;21,43;0;0
1264;EMINA;8993137742498;EMINA Creamatte OR22 Sunset Blaze 5.5gr;38315;47000;2545;A;BEAUTY MATURE;Lip Make Up;Lip Cream;1;16;10;2025-11-19;0;0;0,27;2;3;6;3;17,46;18;69;0;60;2298900;Miss Glam Padang;21;0;0;0;0;;;37,04;0;0
